'Ehdokasnumero';'Kuntanumero';'Etunimet';'Sukunimi';'Arvo/ammatti/tehtava';'Vaalipiiri/Kunta';'Puolue';'Saapumispaiva';'Muokkauspaiva';'Ehdokkaan mahdollisen tukiryhman nimi';'Vaalirahoitukseni ei ole ylittanyt 800 euroa';'Vaalikampanjan kulut yhteensa';'Sanoma- ilmaisjakelu- ja aikakauslehdet';'Radio';'Televisio';'Tietoverkot';'Muut viestintavalineet';'Ulkomainonta';'Vaalilehtien esitteiden ja muun painetun materiaalin hankinta';'Mainonnan suunnittelu';'Vaalitilaisuudet';'Vastikeellisen tuen hankintakulut';'Muut kulut';'Vaalikampanjan rahoitus yhteensa';'2.1 Rahoitus sisaltaa omia varoja yhteensa';'2.2 Rahoitus sisaltaa ehdokkaan ja tukiryhman ottamia lainoja yhteensa';'2.3 Rahoitus sisaltaa yksityishenkiloilta saatua tukea yhteensa';'2.3 Ei sisalla yhtaan vahintaan 800 euron tukisuoritusta yksityishenkilolta ("x")';'2.3 Rahoitus sisaltaa yksityishenkiloilta saatua tukea yhteensa lisatietokentan teksti';'2.4 Rahoitus sisaltaa yrityksilta saatua tukea yhteensa';'2.4 Ei sisalla yhtaan vahintaan 800 euron tukisuoritusta yrityksilta ("x")';'2.4 Rahoitus sisaltaa yrityksilta saatua tukea yhteensa lisatietokentan teksti';'2.5 Rahoitus sisaltaa puolueelta saatua tukea yhteensa';'2.5 Ei sisalla yhtaan vahintaan 800 euron tukisuoritusta puolueelta ("x")';'2.5 Rahoitus sisaltaa puolueelta saatua tukea yhteensa lisatietokentan teksti';'2.6 Rahoitus sisaltaa puolueyhdistyksilta saatua tukea yhteensa';'2.6 Ei sisalla yhtaan vahintaan 800 euron tukisuoritusta puolueyhdistyksilta ("x")';'2.6 Rahoitus sisaltaa puolueyhdistyksilta saatua tukea yhteensa lisatietokentan teksti';'2.7 Rahoitus sisaltaa muilta tahoilta saatua tukea yhteensa';'2.7 Ei sisalla yhtaan vahintaan 800 euron tukisuoritusta muilta tahoilta ("x")';'2.7 Rahoitus sisaltaa muilta tahoilta saatua tukea yhteensa lisatietokentan teksti';'2.8 Rahoitus sisaltaa valitettya tukea yhteensa';'E. vapaaehtoinen erittely'
'0013';'235';'Antero';'Lehmuskenttä';'opettaja, yht.maist.';'Kauniainen';'SDP';'04.06.2017';'';'';'';'0';'';'';'';'';'';'';'';'';'';'';'';'0';'';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';''
'0022';'235';'Bo-Christer';'Björk';'tekn.dr., professor';'Kauniainen';'RKP';'20.04.2017';'';'';'';'614';'614';'';'';'';'';'';'';'';'';'';'';'614';'614';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0024';'235';'Nina';'Colliander-Nyman';'pol.mag., journalist';'Kauniainen';'RKP';'31.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0105';'235';'Juha';'Pesonen';'kasvatustiet.maist., kaupunginvaltuuston II vpj.';'Kauniainen';'VIHR';'11.06.2017';'';'';'';'1259,92';'671,76';'';'';'70,91';'';'';'210,80';'';'';'';'306,45';'1259,92';'1094,92';'';'165';'X';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';'Kampanjassa käytetty erillistä tiliä. "Muut kulut" 306,45€ ovat esitteiden jakelun kustannuksia.'
'0025';'235';'Lotta';'Degerholm';'tradenom, förvaltningsassistent';'Kauniainen';'RKP';'12.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0026';'235';'Joel';'Edström';'studerande';'Kauniainen';'RKP';'12.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0031';'235';'Johan';'Hallbäck';'företagare';'Kauniainen';'RKP';'12.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0032';'235';'Erin';'Halme';'Opiskelija';'Kauniainen';'RKP';'20.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0033';'235';'Johanna';'Hammarberg';'ekon.mag., ekonomi- och HR-chef';'Kauniainen';'RKP';'20.04.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0034';'235';'Monica';'Heikel-Nyberg';'kaplan';'Kauniainen';'RKP';'08.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0035';'235';'Johan';'Johansson';'politices magister, valtiotieteiden maisteri';'Kauniainen';'RKP';'31.05.2017';'';'';'';'1980';'1807';'';'';'';'';'';'173';'';'';'';'';'1980';'1980';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0040';'235';'Patrik';'Limnell';'försäljningschef, myyntipäällikkö';'Kauniainen';'RKP';'21.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0043';'235';'Jukka';'Louhija';'johtava ylilääkäri, chefsöverläkare, branschchef';'Kauniainen';'RKP';'07.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0044';'235';'Jan';'Mäkiö';'specialungdomsledare';'Kauniainen';'RKP';'27.04.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0003';'235';'Petri';'Lehtinen';'eduskunta-avustaja, tuottaja';'Kauniainen';'PS';'17.04.2017';'';'';'';'339,22';'279,24';'';'';'';'';'';'59,98';'';'';'';'';'339,22';'339,22';'';'';' ';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';''
'0045';'235';'Daniel';'Nyberg';'teologie magister, församlingspastor';'Kauniainen';'RKP';'12.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0048';'235';'Tiina';'Nysten';'advokat';'Kauniainen';'RKP';'12.06.2017';'';'';'';'1776,75';'539,65';'';'';'';'';'';'180';'1057,10';'';'';'';'1776,75';'0';'0';'0';' ';'';'1776,75';' ';'';'0';' ';'';'0';' ';'';'0';' ';'';'';''
'0051';'235';'Veronica';'Rehn-Kivi';'arkitekt, riksdagsledamot';'Kauniainen';'RKP';'09.06.2017';'21.11.2017';'';'';'3795';'2888';'';'';'';'';'';'907';'';'';'';'';'3795';'907';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'2888';' ';'';'';''
'0058';'235';'Agneta';'Selroos';'pol.mag., kommunikationsdirektör';'Kauniainen';'RKP';'12.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0059';'235';'Stefan';'Stenberg';'ekonom';'Kauniainen';'RKP';'09.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';'Kampanjen finansierade helt med egna medel. Inga utomstöende bidrag. Total kampanjkostnad 730,67. 1. Kostnaderna för valkampanjen totalt: 730,67  eur, 2. Finansieringen av valkampanjen totalt: 730,67  eur, 2.1 Finansieringen innehåller egna medel totalt: 730,67 eur. KOSTNADERNA: Dagstidningar, gratistidningar och tidskrifter: 482,67  eur, Anskaffning av valtidningar, broschyrer och andra trycksaker: 248  eur.'
'0062';'235';'Jonne';'Tallberg';'lokalvårdare';'Kauniainen';'RKP';'12.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0063';'235';'Jens';'Tegengren';'sjukskötare, försäljare';'Kauniainen';'RKP';'08.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0064';'235';'Fredrik';'Waselius';'musiker, chaufför';'Kauniainen';'RKP';'16.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0065';'235';'Tapani';'Ala-Reinikka';'rehtori';'Kauniainen';'KOK';'09.06.2017';'';'';'';'3028';'1165';'';'';'';'';'';'1863';'';'';'';'';'3028';'3028';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0068';'235';'Risto';'Artjoki';'valtiosihteeri';'Kauniainen';'KOK';'17.04.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0069';'235';'Elina';'Eväsoja';'client executive';'Kauniainen';'KOK';'12.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';'Erittely, kaikki maksettu itse: - mainokset kaunis grani 428,29, - käyntikortit (lähinnä muu käyttö) 120 eur, - pipo painatuksella 15 eur, - Facebook -markkinointi 83,26.'
'0070';'235';'Harri';'Fagerlund';'toimitusjohtaja';'Kauniainen';'KOK';'20.04.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0071';'235';'Olavi';'Filppula';'fil.maist.';'Kauniainen';'KOK';'27.04.2017';'';'';'';'1206,16';'0,0';'0,0';'0,0';'0,0';'0,0';'0,0';'786,16';'0,0';'420,00';'0,0';'0,0';'1206,16';'1206,16';'0,0';'0,0';' ';'';'0,0';' ';'';'0,0';' ';'';'0,0';' ';'';'0,0';' ';'';'0,0';''
'0073';'235';'Sari';'Heine-Koskinen';'proviisori';'Kauniainen';'KOK';'19.04.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0074';'235';'Pekka';'Herkama';'lehtori';'Kauniainen';'KOK';'10.07.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';'Vaalikampanjan kulut yhteensä 720€. '
'0077';'235';'Jukka';'Koivisto';'valtiotieteiden tohtori';'Kauniainen';'KOK';'04.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0078';'235';'Minna';'Korpela';'varainhankintajohtaja';'Kauniainen';'KOK';'11.06.2017';'';'';'';'1486,00';'';'';'';'';'';'916';'470';'100';'';'';'';'1486,00';'270,00';'0';'0';' ';'';'1216,00';' ';'';'0';' ';'';'0';' ';'';'0';' ';'';'';''
'0080';'235';'Mika';'Laakio';'yrittäjä';'Kauniainen';'KOK';'22.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0081';'235';'Ulla';'Laitinen';'KM, luokanopettaja';'Kauniainen';'KOK';'27.04.2017';'';'';'';'120';'';'';'';'';'';'';'120';'';'';'';'';'120';'120';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';''
'0082';'235';'Satu';'Mollgren';'valtiotieteiden maisteri';'Kauniainen';'KOK';'08.05.2017';'';'';'';'1365,74';'581,94';'';'';'247,8';'';'';'416';'';'';'';'120';'1365,74';'1365,74';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';''
'0002';'235';'Jarkko';'Huttunen';'tekn.lis., varavaltuutettu';'Kauniainen';'PS';'27.04.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0083';'235';'Sari';'Mutka';'KTM, kehittämispäällikkö';'Kauniainen';'KOK';'11.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0084';'235';'Jaakko';'Nevanlinna';'toimitusjohtaja';'Kauniainen';'KOK';'09.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0085';'235';'Pekka';'Oksanen';'tekniikan tohtori';'Kauniainen';'KOK';'10.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0087';'235';'Tiina';'Rintamäki-Ovaska';'varatuomari, henkikirjoittaja';'Kauniainen';'KOK';'16.04.2017';'';'';'';'1788,35';'880,35';'';'';'';'';'';'622,00';'';'';'';'286,00';'1788,35';'1788,35';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0089';'235';'Mikko';'Salminen';'dipl.ins.';'Kauniainen';'KOK';'02.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0090';'235';'Kari';'Tuomela';'KTM, business controller';'Kauniainen';'KOK';'10.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0091';'235';'Binga';'Tupamäki';'lukiolainen';'Kauniainen';'KOK';'01.06.2017';'';'';'';'1438,93';'620,66';'';'';'';'27,31';'';'790,96';'';'';'';'';'1438,93';'1363,93';'';'';'X';'';'';'X';'';'';'X';'';'75,00';'X';'';'';'X';'';'';''
'0092';'235';'Olavi';'Tupamäki';'dipl.ins., yrittäjä';'Kauniainen';'KOK';'16.04.2017';'';'';'';'567,87';'112,38';'';'';'';'';'';'455,49';'';'';'';'';'567,87';'567,87';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0093';'235';'Elena';'Vainio';'toiminnanjohtaja';'Kauniainen';'KOK';'12.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0094';'235';'Virva';'Wahlstedt';'kasvatustieteen maisteri';'Kauniainen';'KOK';'01.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';'2X paikallislehti-ilmoitus= 212,66 + 309,75= 522,41'
'0098';'235';'Katarina';'Alanko';'psykolog, psykologi';'Kauniainen';'VIHR';'17.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0095';'235';'Seija';'Bucktman';'luonnontieteiden kandidaatti';'Kauniainen';'KD';'12.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0096';'235';'Jaana';'Hirvasvuopio';'ravintolatyöntekijä, lauluntekijä';'Kauniainen';'KD';'28.04.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0097';'235';'Pauli';'Tuohioja';'rovasti, toimitusjohtaja';'Kauniainen';'KD';'12.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0027';'981';'Tanja';'Jussila';'';'Ypäjä';'VIHR';'14.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0002';'981';'Jukka';'Aaltonen';'kunnossapitoasentaja';'Ypäjä';'VAS';'18.07.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0003';'981';'Vesa';'Oja';'pääluottamusmies';'Ypäjä';'VAS';'27.04.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0004';'981';'Tapio';'Ahonen';'yrittäjä';'Ypäjä';'KOK';'25.08.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';'Vaaleihin en käyttänyt yhtään euroa rahaa.'
'0008';'981';'Jari';'Hepomaa';'automaatioasentaja';'Ypäjä';'KOK';'28.04.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0009';'981';'Elina';'Hirvonen';'toiminnanjohtaja';'Ypäjä';'KOK';'15.09.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0010';'981';'Markus';'Hollo';'merkonomi, maanviljelijä';'Ypäjä';'KOK';'25.04.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0011';'981';'Sampsa';'Jaakkola';'amk-artenomi, yrittäjä';'Ypäjä';'KOK';'03.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0012';'981';'Heli';'Kantonen-Heikkilä';'maanviljelijä, ravivalmentaja';'Ypäjä';'KOK';'18.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0013';'981';'Kalle';'Kähkönen';'elektroniikka-asentaja';'Ypäjä';'KOK';'28.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0016';'981';'Tomi';'Ojala';'sähköasentaja';'Ypäjä';'KOK';'16.07.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0017';'981';'Hannu';'Paija';'yrittäjä';'Ypäjä';'KOK';'29.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0018';'981';'Virve';'Saarikoski';'ravintolan vuoropäällikkö';'Ypäjä';'KOK';'16.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0019';'981';'Markku';'Saastamoinen';'erikoistutkija, dosentti';'Ypäjä';'KOK';'09.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0022';'981';'Anni';'Vääri';'YTM, lastensuojelun sosiaalityöntekijä';'Ypäjä';'KOK';'04.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0036';'981';'Mirja';'Jokio';'lähihoitaja';'Ypäjä';'SDP';'08.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0039';'981';'Suvi';'Salmi';'lähihoitaja';'Ypäjä';'SDP';'10.07.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0040';'981';'Pirjo-Riitta';'Palonen';'lähihoitaja';'Ypäjä';'SDP';'14.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0041';'981';'Tero';'Reittonen';'puuseppä';'Ypäjä';'SDP';'04.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0042';'981';'Janika';'Varjorinne-Mäkeläinen';'farmaseutti';'Ypäjä';'SDP';'10.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0048';'981';'Johanna';'Alanko';'opiskelija';'Ypäjä';'KESK';'20.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0031';'981';'Jenni';'Mäntynen';'yrittäjä';'Ypäjä';'VIHR';'02.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0049';'981';'Matti';'Alanko';'maatalousyrittäjä';'Ypäjä';'KESK';'20.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0052';'981';'Olli-Pekka';'Kaunela';'yrittäjä, maanviljelijä';'Ypäjä';'KESK';'12.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0054';'981';'Taneli';'Käpylä';'maanviljelijä';'Ypäjä';'KESK';'12.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0055';'981';'Päivi';'Laine';'agronomi, kehittämispäällikkö';'Ypäjä';'KESK';'03.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0056';'981';'Hannu';'Lehtinen';'yrittäjä';'Ypäjä';'KESK';'14.09.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';'Vaalibudjettini on 0 euroa.'
'0058';'981';'Markku';'Leppälahti';'eläkeläinen';'Ypäjä';'KESK';'23.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0059';'981';'Keijo';'Leppänen';'eläkeläinen';'Ypäjä';'KESK';'02.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0062';'981';'Pirkko';'Lipponen';'eläkeläinen';'Ypäjä';'KESK';'09.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0063';'981';'Kirsi';'Lyytinen';'emäntä';'Ypäjä';'KESK';'08.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0064';'981';'Juha';'Mäenpää';'diplomi-insinööri';'Ypäjä';'KESK';'01.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0029';'981';'Juha';'Lundström';'juustomestari, toimitusjohtaja';'Ypäjä';'VIHR';'23.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';'Ei kuluja ei mainontaa'
'0065';'981';'Jouni';'Paloposki';'kiinteistönhoitaja';'Ypäjä';'KESK';'27.04.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0068';'981';'Susanna';'Romu';'palveluneuvoja';'Ypäjä';'KESK';'07.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0069';'981';'Maarit';'Ruusiala';'osastonhoitaja, tuntiopettaja';'Ypäjä';'KESK';'11.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0070';'981';'Jari';'Rämö';'maatalousyrittäjä';'Ypäjä';'KESK';'07.06.2017';'07.06.2017';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0072';'981';'Kristiina';'Seppä';'kirjastovirkailija';'Ypäjä';'KESK';'02.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0076';'981';'Mikko';'Vähämäki';'maatalousyrittäjä';'Ypäjä';'KESK';'06.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0025';'981';'Pirkko';'Herd';'ammatillinen opettaja';'Ypäjä';'VIHR';'12.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0061';'981';'Heikki';'Levomäki';'maanviljelijä, agrologi';'Ypäjä';'KESK';'15.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';'Keskustan Ypäjän kunnallisjärjestö on tukenut vaalikampanjaa yhteisilmoituksin ja toritapahtumin, joiden kulut ovat olleet yhteensä 112 euroa/ehdokas. Muuta tukea vaalityöhöni ei ole tullut.'
'0038';'981';'Jukka';'Hyrsylä';'sähköasentaja';'Ypäjä';'SDP';'29.04.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0017';'020';'Hilu';'Toivonen-Alastalo';'toiminnanjohtaja, yrittäjä';'Akaa';'VIHR';'29.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
